serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,settlement_id,time_of_day,type_of_settlement
MA200-0416,62,2023-05-10,14:36:00,-15.813550055027008,35.004898499231786,3698,2967,2066,68467.04767524,43523.60769459,16083.01538541,2023-05-10T14:36:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:36:30,-15.813960373401642,35.00449116528034,3245,2631,2071,60079.926908099995,38594.74615587,16121.938462335002,2023-05-10T14:36:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:37:00,-15.8145712018013,35.00383699964732,8007,8006,7184,148246.52534765998,117441.86154462,55924.67692584,2023-05-10T14:37:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:37:30,-15.81507021188736,35.003297166666016,11436,12556,11216,211733.14148567998,184186.86154812,87312.24615816001,2023-05-10T14:37:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:38:00,-15.815595507621763,35.00286833290011,2622,1964,1230,48545.32152636,28810.36923228,9575.076923550001,2023-05-10T14:38:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:38:30,-15.816237390041351,35.00238766614348,2369,1909,865,43861.123835219994,28003.56153993,6733.692308025001,2023-05-10T14:38:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:39:00,-15.816725313663484,35.00237766630016,2556,1713,1411,47323.356911279996,25128.39230901,10984.092308235,2023-05-10T14:39:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:39:30,-15.816463053226473,35.00335416616872,2916,2147,677,53988.61844807999,31494.83846319,5270.184615645,2023-05-10T14:39:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:40:00,-15.81641697883606,35.003992832731456,4446,3209,2616,82315.97997947999,47073.56154093,20364.55384716,2023-05-10T14:40:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:40:30,-15.817683756351473,35.00416149944067,4005,3347,2160,74151.03459689999,49097.91538719,16814.7692316,2023-05-10T14:40:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:41:00,-15.81885039806366,35.0043164989911,5141,3471,1985,95183.63766857999,50916.90000267,15452.461539225002,2023-05-10T14:41:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:41:30,-15.819112122058868,35.004817666020244,3701,3456,1247,68522.59152137999,50696.86154112,9707.415385095,2023-05-10T14:41:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:42:00,-15.819120705127716,35.00483083212748,11852,10573,10447,219435.22148376,155097.77693121,81325.876927095,2023-05-10T14:42:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:42:30,-15.81912362575531,35.00484366668388,3725,2735,1738,68966.9422905,40120.34615595,13529.66153913,2023-05-10T14:42:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:43:00,-15.819033861160278,35.00546049885452,3470,3012,1818,64245.715368599995,44183.72307924,14152.43076993,2023-05-10T14:43:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:43:30,-15.818685233592989,35.0063414988108,3633,2546,1145,67263.59767553999,37347.86154042,8913.384615825,2023-05-10T14:43:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:44:00,-15.818126738071442,35.00683566648513,3800,3078,1757,70355.53844399999,45151.89231006,13677.569231445,2023-05-10T14:44:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:44:30,-15.817515552043917,35.00694516580552,3226,2077,1008,59728.149215879996,30467.992309290003,7846.8923080800005,2023-05-10T14:44:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:45:00,-15.816793322563171,35.006593332625926,4282,3034,2013,79279.58305716,44506.44615618,15670.430770005001,2023-05-10T14:45:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:45:30,-15.815839052200316,35.006689499132335,4194,3794,1563,77650.29690372,55655.061541380004,12167.353846755,2023-05-10T14:45:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:46:00,-15.815185725688934,35.00778449932113,3506,2555,1927,64912.24152228,37479.88461735,15000.953846895001,2023-05-10T14:46:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:46:30,-15.814419984817505,35.00855116546154,4289,3118,1615,79409.18536481999,45738.661540860005,12572.153846775002,2023-05-10T14:46:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:47:00,-15.813714861869812,35.00933383218944,3723,2757,1331,68929.91305973999,40443.069232890004,10361.323077435001,2023-05-10T14:47:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:47:30,-15.813106775283812,35.01008616480976,3541,2441,2323,65560.25306058,35807.59230957,18083.661539355002,2023-05-10T14:47:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:48:00,-15.81240051984787,35.01034516468644,7248,5389,3091,134193.93227423998,79052.48461953,24062.246155035,2023-05-10T14:48:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:48:30,-15.811587750911713,35.00994749739766,4543,3556,2834,84111.89767133999,52163.78461812,22061.600001090002,2023-05-10T14:48:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:49:00,-15.811584651470184,35.00949583016336,8596,7823,4431,159151.63380647998,114757.39231371,34493.630770935,2023-05-10T14:49:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:49:30,-15.811076998710632,35.00884183123708,6374,5534,4292,118012.15843211999,81179.52308118,33411.56923242,2023-05-10T14:49:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:50:00,-15.810510396957396,35.008671497926116,19728,18857,15737,365256.33221663994,276617.68462989,122506.49231374501,2023-05-10T14:50:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:50:30,-15.809984505176544,35.0099609978497,25641,24519,19676,474733.25295858,359674.86924963,153170.09231526,2023-05-10T14:50:30Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,14:51:00,-15.809434711933136,35.01123449765146,17110,16351,13014,316785.06915179995,239856.59232027,101308.98462039001,2023-05-10T14:51:00Z,weekday,46,2023-05-10,2023-05-10,2023-05-10T14:24:00Z,2023-05-10T14:51:00Z,mobile_monitoring,Naperi,second_half,Formal
MA200-0416,62,2023-05-10,15:22:00,-15.804698169231417,35.07040698081255,39661,39470,36313,734308.1605861799,578994.5384919,282682.73847550503,2023-05-10T15:22:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:22:30,-15.804460227489471,35.071167819201946,107149,124255,121610,1983822.52335162,1822725.26932635,946687.07696985,2023-05-10T15:22:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:23:00,-15.803592681884766,35.07338114827871,68131,69404,70727,1261419.26045478,1018103.2923610801,550582.4923348951,2023-05-10T15:23:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:23:30,-15.802897691726685,35.07505115866661,21259,21364,21423,393602.20836342,313393.44617028,166769.815392855,2023-05-10T15:23:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:24:00,-15.802041590213776,35.07670881599188,44151,44799,43886,817438.7836423799,657166.86926523,341635.63078611,2023-05-10T15:24:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:24:30,-15.800892770290377,35.0786354765296,20632,19681,19358,381993.54452015995,288705.13078437,150694.58462283,2023-05-10T15:24:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:25:00,-15.800073862075806,35.079760149121284,2970,2643,1866,54988.40767859999,38770.77692511,14526.092308410001,2023-05-10T15:25:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:25:30,-15.799146354198456,35.079363480210304,3362,2999,2172,62246.136907559994,43993.02307923,16908.18461622,2023-05-10T15:25:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:26:00,-15.79843819141388,35.0781961530447,2886,2949,1661,53433.17998668,43259.56154073,12930.246154485001,2023-05-10T15:26:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:26:30,-15.797733902931212,35.076968155801296,3418,2235,1758,63282.95536884,32785.73077095,13685.353846830001,2023-05-10T15:26:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:27:00,-15.797191381454468,35.0759164839983,3029,2864,1686,56080.769986019994,42012.67692528,13124.861539110001,2023-05-10T15:27:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:27:30,-15.79648780822754,35.07560230791569,4045,3180,2439,74891.61921209999,46648.1538486,18986.676924015002,2023-05-10T15:27:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:28:00,-15.795150220394136,35.07618781924248,4056,3764,3286,75095.27998128,55214.98461828,25580.246155110002,2023-05-10T15:28:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:28:30,-15.794522404670715,35.07564448565245,3399,3387,1672,62931.17767662,49684.68461799,13015.876923720001,2023-05-10T15:28:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:29:00,-15.794006049633026,35.07457447052002,7652,6268,5969,141673.83688776,91946.73846636001,46466.369233065,2023-05-10T15:29:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:29:30,-15.793339908123016,35.07344297319651,10754,10003,10819,199106.17379652,146736.31539231,84221.753850315,2023-05-10T15:29:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:30:00,-15.792294263839722,35.07256530970335,10390,9984,8254,192366.8537982,146457.60000768,64254.215387790005,2023-05-10T15:30:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:30:30,-15.791522800922394,35.07196047902107,46411,40418,29671,859281.8144011799,592900.96926186,230977.32308833502,2023-05-10T15:30:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:31:00,-15.790339469909668,35.07253264635801,9640,9005,5195,178480.8922632,132096.42308385,40441.076925075,2023-05-10T15:31:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:31:30,-15.789296925067902,35.07301031798124,42783,39588,32273,792110.78980254,580725.50772276,251232.89232010502,2023-05-10T15:31:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:32:00,-15.788231253623962,35.07363197952509,6945,5630,4417,128584.0038141,82587.7692351,34384.646155545,2023-05-10T15:32:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:32:30,-15.787197470664978,35.073989145457745,3223,2746,1338,59672.60536974,40281.70769442,10415.815385130001,2023-05-10T15:32:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:33:00,-15.786063492298126,35.07454063743353,3599,2791,1526,66634.10075262,40941.82307907,11879.32307751,2023-05-10T15:33:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:33:30,-15.785131394863129,35.07516198605299,4533,3825,2420,83926.75151753999,56109.807695250005,18838.7692317,2023-05-10T15:33:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:34:00,-15.784615516662598,35.07586048543453,6801,5834,3201,125917.89919937999,85580.29231218,24918.553847385003,2023-05-10T15:34:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:34:30,-15.78507250547409,35.076387986540794,6618,5072,3401,122529.72458483999,74402.33846544,26475.476924385002,2023-05-10T15:34:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:35:00,-15.785440146923063,35.076830983161926,3872,2903,2193,71688.59075136,42584.77692531,17071.661539305,2023-05-10T15:35:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:35:30,-15.78590089082718,35.077411487698555,4062,3378,1850,75206.36767355999,49552.66154106,14401.53846225,2023-05-10T15:35:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:36:00,-15.786428213119509,35.077975146472454,3284,2459,1422,60801.996907919995,36071.63846343,11069.72307747,2023-05-10T15:36:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:36:30,-15.78737884759903,35.07788748294115,4159,3297,1711,77002.28536542,48364.45384869,13319.476923735001,2023-05-10T15:36:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:37:00,-15.788336753845217,35.077609807252884,4888,3598,2620,90499.43997744,52779.89231046,20395.6923087,2023-05-10T15:37:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:37:30,-15.789581060409546,35.07762698084116,5593,4300,2111,103552.24382034,63077.692311,16433.323077735,2023-05-10T15:37:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:38:00,-15.790283739566805,35.07834465801716,6062,4685,3972,112235.59843356,68725.34615745,30920.49230922,2023-05-10T15:38:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:38:30,-15.791060030460358,35.07886614650488,6224,5229,2851,115234.96612511999,76705.40769633,22193.938462635,2023-05-10T15:38:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:39:00,-15.792393684387209,35.0781129822135,7197,6996,4784,133249.68688986,102625.93846692001,37241.60000184,2023-05-10T15:39:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:39:30,-15.793647170066832,35.077113315463066,5510,4720,4096,102015.53074379999,69238.7692344,31885.78461696,2023-05-10T15:39:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:40:00,-15.794895470142365,35.07643332332373,7507,6096,3891,138989.21765766,89423.63077392,30289.938463035003,2023-05-10T15:40:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:40:30,-15.796211659908296,35.07575615495443,4076,2874,1861,75465.57228888,42159.36923298,14487.169231485,2023-05-10T15:40:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:41:00,-15.797062695026398,35.075693652033806,4058,3705,2337,75132.30921204,54349.50000285,18192.646154745,2023-05-10T15:41:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:41:30,-15.797475397586824,35.07656781375408,5958,4715,3669,110310.07843404,69165.42308055,28561.753847565,2023-05-10T15:41:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:42:00,-15.798250019550323,35.07791364192963,4635,3928,2783,85815.2422863,57620.73846456,21664.584616455002,2023-05-10T15:42:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:42:30,-15.799018681049349,35.07921498268843,4390,2983,2132,81279.1615182,43758.31538691,16596.80000082,2023-05-10T15:42:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:43:00,-15.800045609474182,35.07979832589626,3427,3355,1861,63449.586907259996,49215.26923335,14487.169231485,2023-05-10T15:43:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:43:30,-15.800069212913511,35.0814141407609,8266,8149,5592,153041.81073107998,119539.56154473001,43531.56923292,2023-05-10T15:43:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:44:00,-15.798220813274384,35.08299331367016,29044,28865,25268,537738.48909672,423427.34617605,196701.66154818,2023-05-10T15:44:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:44:30,-15.79598718881607,35.08376531302929,12371,11276,9279,229044.30686597998,165410.24616252,72233.446157415,2023-05-10T15:44:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:45:00,-15.794007003307344,35.08383981883526,6761,5395,2898,125177.31458417999,79140.50000415,22559.815385730002,2023-05-10T15:45:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:45:30,-15.792352855205536,35.08429165929556,9065,6760,3689,167834.98841969998,99164.0000052,28717.446155265003,2023-05-10T15:45:30Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:46:00,-15.790898203849792,35.08506032079458,19257,12988,7264,356535.94837266,190523.96924076,56547.446156640006,2023-05-10T15:46:00Z,weekday,47,2023-05-10,2023-05-10,2023-05-10T15:22:00Z,2023-05-10T15:46:00Z,mobile_monitoring,Kacheri,second_half,Informal
MA200-0416,62,2023-05-10,15:54:00,-15.811907947063446,35.07615215331316,8856,8703,6860,163965.43380528,127666.31539131001,53402.461541100005,2023-05-10T15:54:00Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
MA200-0416,62,2023-05-10,15:54:30,-15.813267946243286,35.07598381489515,8634,7363,5987,159855.18919091998,108009.54615951,46606.492309995,2023-05-10T15:54:30Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
MA200-0416,62,2023-05-10,15:55:00,-15.814823508262634,35.07609581947327,14303,13855,10819,264814.54378014,203242.19231835002,84221.753850315,2023-05-10T15:55:00Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
MA200-0416,62,2023-05-10,15:55:30,-15.816242516040802,35.07608965039253,5841,5039,3501,108143.86843457998,73918.25385003,27253.938462885002,2023-05-10T15:55:30Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
MA200-0416,62,2023-05-10,15:56:00,-15.817760527133942,35.076020650565624,7468,5945,4899,138267.14765784,87208.57692765,38136.830771115005,2023-05-10T15:56:00Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
MA200-0416,62,2023-05-10,15:56:30,-15.819212555885317,35.07601015269756,17377,17371,13846,321728.47145825997,254819.20770567,107785.78462071001,2023-05-10T15:56:30Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
MA200-0416,62,2023-05-10,15:57:00,-15.820627868175508,35.07549115270376,8404,6972,5188,155596.82765351998,102273.87692844,40386.58461738,2023-05-10T15:57:00Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
MA200-0416,62,2023-05-10,15:57:30,-15.822092831134796,35.07539214938879,8109,6482,4166,150135.01611641998,95085.95385114,32430.70769391,2023-05-10T15:57:30Z,weekday,48,2023-05-10,2023-05-10,2023-05-10T15:54:00Z,2023-05-10T16:10:00Z,mobile_monitoring,Bangwe,second_half,Informal
